BATCH ID,NAME VEND,INVOICE ID,Line,AMT LINE , DESCRIPTION, ISSUED DATE,AMT TOTAL,Department,PRO CLASS 1
144218,CORONA ENERGY RETAIL 4 LTD    ,172711226,2,113.58,GAS                                     ,09/01/2023,,Property Department,Utilities
144218,CORONA ENERGY RETAIL 4 LTD    ,172711226,3,"1,339.89",GAS                                     ,09/01/2023,,Property Department,Utilities
144218,CORONA ENERGY RETAIL 4 LTD    ,172711226,4,700.7,GAS                                     ,09/01/2023,,Property Department,Utilities
144218,CORONA ENERGY RETAIL 4 LTD    ,172711226,5,"1,027.11",GAS                                     ,09/01/2023,,Property Department,Utilities
144218,CORONA ENERGY RETAIL 4 LTD    ,172711226,6,79.53,GAS                                     ,09/01/2023,,Property Department,Utilities
144218,CORONA ENERGY RETAIL 4 LTD    ,172711226,7,156.22,GAS                                     ,09/01/2023,,Property Department,Utilities
144218,CORONA ENERGY RETAIL 4 LTD    ,172711226,8,91.15,GAS                                     ,09/01/2023,,Property Department,Utilities
144218,CORONA ENERGY RETAIL 4 LTD    ,172711226,9,90.26,GAS                                     ,09/01/2023,,Property Department,Utilities
144218,CORONA ENERGY RETAIL 4 LTD    ,172711226,10,935.28,GAS                                     ,09/01/2023,,Property Department,Utilities
144218,CORONA ENERGY RETAIL 4 LTD    ,172711226,11,"1,269.02",GAS                                     ,09/01/2023,,Property Department,Utilities
144218,CORONA ENERGY RETAIL 4 LTD    ,172711226,12,"1,525.85",GAS                                     ,09/01/2023,,Property Department,Utilities
144218,CORONA ENERGY RETAIL 4 LTD    ,172711226,13,"1,725.49",GAS                                     ,09/01/2023,,Property Department,Utilities
144218,CORONA ENERGY RETAIL 4 LTD    ,172711226,14,"1,715.21",GAS                                     ,09/01/2023,,Property Department,Utilities
144218,CORONA ENERGY RETAIL 4 LTD    ,172711226,15,"1,586.69",GAS                                     ,09/01/2023,,Property Department,Utilities
144218,CORONA ENERGY RETAIL 4 LTD    ,172711226,16,"1,360.70",GAS                                     ,09/01/2023,,Property Department,Utilities
144219,CORONA ENERGY RETAIL 4 LTD    ,172711227,1,103.66,GAS                                     ,09/01/2023,"5,479.74",Property Department,Utilities
144219,CORONA ENERGY RETAIL 4 LTD    ,172711227,2,90.16,GAS                                     ,09/01/2023,,Property Department,Utilities
144219,CORONA ENERGY RETAIL 4 LTD    ,172711227,3,217.53,GAS                                     ,09/01/2023,,Property Department,Utilities
144219,CORONA ENERGY RETAIL 4 LTD    ,172711227,4,179.07,GAS                                     ,09/01/2023,,Property Department,Utilities
144219,CORONA ENERGY RETAIL 4 LTD    ,172711227,5,38.7,GAS                                     ,09/01/2023,,Property Department,Utilities
144219,CORONA ENERGY RETAIL 4 LTD    ,172711227,6,88.47,GAS                                     ,09/01/2023,,Property Department,Utilities
144219,CORONA ENERGY RETAIL 4 LTD    ,172711227,7,117.86,GAS                                     ,09/01/2023,,Property Department,Utilities
144219,CORONA ENERGY RETAIL 4 LTD    ,172711227,8,367.98,GAS                                     ,09/01/2023,,Property Department,Utilities
144219,CORONA ENERGY RETAIL 4 LTD    ,172711227,9,52.2,GAS                                     ,09/01/2023,,Property Department,Utilities
144219,CORONA ENERGY RETAIL 4 LTD    ,172711227,10,43.38,GAS                                     ,09/01/2023,,Property Department,Utilities
144219,CORONA ENERGY RETAIL 4 LTD    ,172711227,11,51.19,GAS                                     ,09/01/2023,,Property Department,Utilities
144219,CORONA ENERGY RETAIL 4 LTD    ,172711227,12,69.9,GAS                                     ,09/01/2023,,Property Department,Utilities
144219,CORONA ENERGY RETAIL 4 LTD    ,172711227,13,162.33,GAS                                     ,09/01/2023,,Property Department,Utilities
144219,CORONA ENERGY RETAIL 4 LTD    ,172711227,14,68.65,GAS                                     ,09/01/2023,,Property Department,Utilities
144219,CORONA ENERGY RETAIL 4 LTD    ,172711227,15,70.43,GAS                                     ,09/01/2023,,Property Department,Utilities
144219,CORONA ENERGY RETAIL 4 LTD    ,172711227,16,74,GAS                                     ,09/01/2023,,Property Department,Utilities
144219,CORONA ENERGY RETAIL 4 LTD    ,172711227,17,168.8,GAS                                     ,09/01/2023,,Property Department,Utilities
144219,CORONA ENERGY RETAIL 4 LTD    ,172711227,18,49.2,GAS                                     ,09/01/2023,,Property Department,Utilities
144219,CORONA ENERGY RETAIL 4 LTD    ,172711227,19,22.5,GAS                                     ,09/01/2023,,Property Department,Utilities
144219,CORONA ENERGY RETAIL 4 LTD    ,172711227,20,346.94,GAS                                     ,09/01/2023,,Property Department,Utilities
144219,CORONA ENERGY RETAIL 4 LTD    ,172711227,21,109.5,GAS                                     ,09/01/2023,,Property Department,Utilities
144219,CORONA ENERGY RETAIL 4 LTD    ,172711227,22,63.47,GAS                                     ,09/01/2023,,Property Department,Utilities
144219,CORONA ENERGY RETAIL 4 LTD    ,172711227,23,67.2,GAS                                     ,09/01/2023,,Property Department,Utilities
144219,CORONA ENERGY RETAIL 4 LTD    ,172711227,24,166.11,GAS                                     ,09/01/2023,,Property Department,Utilities
144219,CORONA ENERGY RETAIL 4 LTD    ,172711227,25,88.87,GAS                                     ,09/01/2023,,Property Department,Utilities
144219,CORONA ENERGY RETAIL 4 LTD    ,172711227,26,20.4,GAS                                     ,09/01/2023,,Property Department,Utilities
144219,CORONA ENERGY RETAIL 4 LTD    ,172711227,27,37.86,GAS                                     ,09/01/2023,,Property Department,Utilities
144219,CORONA ENERGY RETAIL 4 LTD    ,172711227,28,161.63,GAS                                     ,09/01/2023,,Property Department,Utilities
144219,CORONA ENERGY RETAIL 4 LTD    ,172711227,29,70.01,GAS                                     ,09/01/2023,,Property Department,Utilities
144219,CORONA ENERGY RETAIL 4 LTD    ,172711227,30,74.7,GAS                                     ,09/01/2023,,Property Department,Utilities
144219,CORONA ENERGY RETAIL 4 LTD    ,172711227,31,165.39,GAS                                     ,09/01/2023,,Property Department,Utilities
144219,CORONA ENERGY RETAIL 4 LTD    ,172711227,32,183.27,GAS                                     ,09/01/2023,,Property Department,Utilities
144219,CORONA ENERGY RETAIL 4 LTD    ,172711227,33,343.96,GAS                                     ,09/01/2023,,Property Department,Utilities
144219,CORONA ENERGY RETAIL 4 LTD    ,172711227,34,117.92,GAS                                     ,09/01/2023,,Property Department,Utilities
144219,CORONA ENERGY RETAIL 4 LTD    ,172711227,35,527.82,GAS                                     ,09/01/2023,,Property Department,Utilities
144219,CORONA ENERGY RETAIL 4 LTD    ,172711227,36,349.16,GAS                                     ,09/01/2023,,Property Department,Utilities
144219,CORONA ENERGY RETAIL 4 LTD    ,172711227,37,457.42,GAS                                     ,09/01/2023,,Property Department,Utilities
144219,CORONA ENERGY RETAIL 4 LTD    ,172711227,38,92.1,GAS                                     ,09/01/2023,,Property Department,Utilities
130123 PROP ,Fulkers Bailey Russell        ,17507,1,"6,112.27",PROF FEES-MISCELLANEOUS                 ,19/01/2023,"6,112.27",Property Department,Consultancy
110123Y     ,Business Disability Forum     ,17615,1,"2,950.00",SUBSCRIPTIONS                           ,16/01/2023,"2,950.00",People Services,Financial Services
100123 PROP ,Fulkers Bailey Russell        ,17704,1,"21,018.91",DEVELOPMENT  EXPENSES-CONTRACT          ,16/01/2023,"21,018.91",Property Department,Consultancy
130123 PROP ,Fulkers Bailey Russell        ,17741,1,"1,844.65",DEVELOPMENT  EXPENSES-CONTRACT          ,19/01/2023,"1,844.65",Property Department,Consultancy
170123Y     ,Fulkers Bailey Russell        ,17742,1,"1,098.57",PROF FEES-MISCELLANEOUS                 ,23/01/2023,"1,098.57",Property Department,Consultancy
170123Y     ,Fulkers Bailey Russell        ,17743,1,"2,808.88",PROF FEES-MISCELLANEOUS                 ,23/01/2023,"2,808.88",Property Department,Consultancy
130123 PROP ,Fulkers Bailey Russell        ,17744,1,"1,617.56",PROF FEES-MISCELLANEOUS                 ,19/01/2023,"1,617.56",Property Department,Consultancy
151222P     ,BABCOCK CRITICAL SERVICES LTD ,1800001244,1,"85,168.74",PURCHASES-VEHICLES                      ,09/01/2023,"87,975.76",Technical & Support Service,Vehicle Management
151222P     ,BABCOCK CRITICAL SERVICES LTD ,1800001244,2,320,PURCHASES-VEHICLES                      ,09/01/2023,,Technical & Support Service,Vehicle Management
151222P     ,BABCOCK CRITICAL SERVICES LTD ,1800001244,3,"2,008.74",PURCHASES-VEHICLES                      ,09/01/2023,,Technical & Support Service,Vehicle Management
151222P     ,BABCOCK CRITICAL SERVICES LTD ,1800001244,4,478.28,PURCHASES-VEHICLES                      ,09/01/2023,,Technical & Support Service,Vehicle Management
221222V     ,BABCOCK CRITICAL SERVICES LTD ,1800001247,1,"307,377.01",VEHICLES                                ,09/01/2023,"1,427,251.49",Technical & Support Service,Vehicle Management
221222V     ,BABCOCK CRITICAL SERVICES LTD ,1800001247,2,"705,613.25",VEHICLES                                ,09/01/2023,,Technical & Support Service,Vehicle Management
221222V     ,BABCOCK CRITICAL SERVICES LTD ,1800001247,3,"2,040.00",MODIFICATIONS                           ,09/01/2023,,Operational Resilience,Vehicle Management
221222V     ,BABCOCK CRITICAL SERVICES LTD ,1800001247,4,0.98,PURCHASES-VEHICLES                      ,09/01/2023,,Technical & Support Service,Vehicle Management
221222V     ,BABCOCK CRITICAL SERVICES LTD ,1800001247,5,"3,263.64",VEHICLES                                ,09/01/2023,,Training and Professional Development,Vehicle Management
221222V     ,BABCOCK CRITICAL SERVICES LTD ,1800001247,6,"10,535.97",LOST & NFWT OPS EQUIPMENT               ,09/01/2023,,Technical & Support Service,Fire & Rescue
221222V     ,BABCOCK CRITICAL SERVICES LTD ,1800001247,7,"44,335.11",VEHICLES NWFT                           ,09/01/2023,,Technical & Support Service,Vehicle Management
221222V     ,BABCOCK CRITICAL SERVICES LTD ,1800001247,8,"8,314.77",ACCIDENT REPAIRS                        ,09/01/2023,,Technical & Support Service,Vehicle Management
221222V     ,BABCOCK CRITICAL SERVICES LTD ,1800001247,9,"7,334.52",ACCIDENT REPAIRS                        ,09/01/2023,,Technical & Support Service,Vehicle Management
221222V     ,BABCOCK CRITICAL SERVICES LTD ,1800001247,10,"210,973.11",ACCIDENT REPAIRS                        ,09/01/2023,,Technical & Support Service,Vehicle Management
221222V     ,BABCOCK CRITICAL SERVICES LTD ,1800001247,11,430.7,MODIFICATIONS                           ,09/01/2023,,Technical & Support Service,Vehicle Management
221222V     ,BABCOCK CRITICAL SERVICES LTD ,1800001247,12,"1,018.81",PURCHASES-PLANT/MACHINERY               ,09/01/2023,,Technical & Support Service,"Works - Construction, Repair & Maintenance"
221222V     ,BABCOCK CRITICAL SERVICES LTD ,1800001247,13,607.58,PURCHASES-VEHICLES                      ,09/01/2023,,Technical & Support Service,Vehicle Management
221222V     ,BABCOCK CRITICAL SERVICES LTD ,1800001247,14,"26,174.73",PURCHASES-PLANT/MACHINERY               ,09/01/2023,,Technical & Support Service,"Works - Construction, Repair & Maintenance"
221222V     ,BABCOCK CRITICAL SERVICES LTD ,1800001247,15,"1,678.72",PURCHASES-VEHICLES                      ,09/01/2023,,Technical & Support Service,Vehicle Management
221222V     ,BABCOCK CRITICAL SERVICES LTD ,1800001247,16,516.56,PURCHASES-PLANT/MACHINERY               ,09/01/2023,,Technical & Support Service,"Works - Construction, Repair & Maintenance"
221222V     ,BABCOCK CRITICAL SERVICES LTD ,1800001247,17,"12,639.88",PURCHASES-PLANT/MACHINERY               ,09/01/2023,,Technical & Support Service,"Works - Construction, Repair & Maintenance"
221222V     ,BABCOCK CRITICAL SERVICES LTD ,1800001247,18,"11,500.00",PURCHASES-PLANT/MACHINERY               ,09/01/2023,,Technical & Support Service,"Works - Construction, Repair & Maintenance"
221222V     ,BABCOCK CRITICAL SERVICES LTD ,1800001247,19,987.8,PURCHASES-PLANT/MACHINERY               ,09/01/2023,,Technical & Support Service,"Works - Construction, Repair & Maintenance"
221222V     ,BABCOCK CRITICAL SERVICES LTD ,1800001247,20,303.6,PURCHASES-PLANT/MACHINERY               ,09/01/2023,,Technical & Support Service,"Works - Construction, Repair & Maintenance"
221222V     ,BABCOCK CRITICAL SERVICES LTD ,1800001247,21,"24,661.33",PURCHASES-PLANT/MACHINERY               ,09/01/2023,,Technical & Support Service,"Works - Construction, Repair & Maintenance"
221222V     ,BABCOCK CRITICAL SERVICES LTD ,1800001247,22,951.71,PURCHASES-VEHICLES                      ,09/01/2023,,Technical & Support Service,Vehicle Management
221222V     ,BABCOCK CRITICAL SERVICES LTD ,1800001247,23,"42,614.07",PURCHASES-VEHICLES                      ,09/01/2023,,Technical & Support Service,Vehicle Management
221222V     ,BABCOCK CRITICAL SERVICES LTD ,1800001247,24,"2,605.64",PURCHASES-VEHICLES                      ,09/01/2023,,Technical & Support Service,Vehicle Management
221222V     ,BABCOCK CRITICAL SERVICES LTD ,1800001247,25,772,PURCHASES-VEHICLES                      ,09/01/2023,,Technical & Support Service,Vehicle Management
151222P     ,BABCOCK CRITICAL SERVICES LTD ,1800001249,1,"644,800.00",PURCHASES-VEHICLES                      ,09/01/2023,"644,800.00",Technical & Support Service,Vehicle Management
231222K     ,SPEEDINGS LIMITED             ,1875,1,"3,250.00",OPERATIONAL EQUIP-PURCHASE              ,09/01/2023,"3,265.00",Technical & Support Service,Fire & Rescue
231222K     ,SPEEDINGS LIMITED             ,1875,2,15,OPERATIONAL EQUIP-PURCHASE              ,09/01/2023,,Technical & Support Service,Fire & Rescue
221222P     ,CWG ROOFING LTD               ,1906,1,"10,101.28",DEVELOPMENT  EXPENSES-CONTRACT          ,09/01/2023,"15,383.44",Property Department,Consultancy
221222P     ,CWG ROOFING LTD               ,1906,2,"3,550.09",DEVELOPMENT  EXPENSES-CONTRACT          ,09/01/2023,,Property Department,Consultancy
221222P     ,CWG ROOFING LTD               ,1906,3,"1,732.07",DEVELOPMENT  EXPENSES-CONTRACT          ,09/01/2023,,Property Department,Consultancy
221222P     ,CWG ROOFING LTD               ,1958,1,"11,919.31",DEVELOPMENT  EXPENSES-CONTRACT          ,09/01/2023,"11,919.31",Property Department,Consultancy
250123P     ,BT GLOBAL SERVICES            ,201271,1,"26,672.00",TELECOMMUNICATIONS                      ,30/01/2023,"26,672.00",Enterprise Application Group (ICT),ICT
110123P     ,ADVANCED COACHING ACADEMY     ,20221122,1,"3,500.00",CULTURAL CHANGE & TALENT                ,16/01/2023,"3,500.00",People Services,Human Resources
144226,ATHLON MOBILITY SERVICES LIMIT,2023.80.000196        ,1,"5,270.41",LEASE CAR CHARGES                       ,23/01/2023,"4,874.77",Procurement,Vehicle Management
144226,ATHLON MOBILITY SERVICES LIMIT,2023.80.000196        ,2,-395.64,VAT CAR LEASING                         ,23/01/2023,,Finance Services,Vehicle Management
081222K1    ,PCC FOR WEST MIDLANDS         ,211336,1,550,PROFESSIONAL DEVELOPMENT                ,09/01/2023,550,Training and Professional Development,Human Resources
130123P     ,E3 MEDIA LTD                  ,213914,1,"9,684.00",SOFTWARE COTS                           ,19/01/2023,"9,684.00",Enterprise Application Group (ICT),ICT
121222K     ,BUREAU VERITAS                ,22016099,1,"116,480.43",SCIENTIFIC SERVICES                     ,09/01/2023,"116,480.43",Procurement,Environmental Services
030123K     ,ATKINS LIMITED                ,22050166,1,"31,143.75",SOFTWARE COTS                           ,09/01/2023,"31,143.75",Enterprise Application Group (ICT),ICT
903144,APPLUS LLT                    ,22087,1,"3,240.00",GENERAL                                 ,30/01/2023,"3,240.00",Technical & Support Service,Consultancy
090123P     ,RS COMPONENTS LTD             ,2209053176,1,209.3,STATIONERY CONSUMABLES                  ,12/01/2023,452.96,Technical & Support Service,Stationery
090123P     ,RS COMPONENTS LTD             ,2209053176,2,222.4,STATIONERY CONSUMABLES                  ,12/01/2023,,Technical & Support Service,Stationery
090123P     ,RS COMPONENTS LTD             ,2209053176,3,6.5,HYGIENE                                 ,12/01/2023,,Technical & Support Service,Cleaning & Janitorial
090123P     ,RS COMPONENTS LTD             ,2209053176,4,14.76,STATIONERY CONSUMABLES                  ,12/01/2023,,Technical & Support Service,Stationery
030123P     ,RS COMPONENTS LTD             ,2209459678,1,22.74,PURCHASE                                ,09/01/2023,946.97,Technical & Support Service,Furniture & Soft Furnishings
030123P     ,RS COMPONENTS LTD             ,2209459678,2,421,PURCHASE                                ,09/01/2023,,Technical & Support Service,Furniture & Soft Furnishings
030123P     ,RS COMPONENTS LTD             ,2209459678,3,23.76,PURCHASE                                ,09/01/2023,,Technical & Support Service,Furniture & Soft Furnishings
030123P     ,RS COMPONENTS LTD             ,2209459678,4,6.42,PURCHASE                                ,09/01/2023,,Technical & Support Service,Furniture & Soft Furnishings
030123P     ,RS COMPONENTS LTD             ,2209459678,5,6.66,PURCHASE                                ,09/01/2023,,Technical & Support Service,Furniture & Soft Furnishings
030123P     ,RS COMPONENTS LTD             ,2209459678,6,257.9,PURCHASE                                ,09/01/2023,,Technical & Support Service,Furniture & Soft Furnishings
030123P     ,RS COMPONENTS LTD             ,2209459678,7,19.04,PURCHASE                                ,09/01/2023,,Technical & Support Service,Furniture & Soft Furnishings
030123P     ,RS COMPONENTS LTD             ,2209459678,8,2.19,PURCHASE                                ,09/01/2023,,Technical & Support Service,Furniture & Soft Furnishings
030123P     ,RS COMPONENTS LTD             ,2209459678,9,13.52,PURCHASE                                ,09/01/2023,,Technical & Support Service,Furniture & Soft Furnishings
030123P     ,RS COMPONENTS LTD             ,2209459678,10,7.32,PURCHASE                                ,09/01/2023,,Technical & Support Service,Furniture & Soft Furnishings
030123P     ,RS COMPONENTS LTD             ,2209459678,11,117.88,STATIONERY CONSUMABLES                  ,09/01/2023,,Technical & Support Service,Stationery
030123P     ,RS COMPONENTS LTD             ,2209459678,12,48.54,PURCHASE                                ,09/01/2023,,Technical & Support Service,Furniture & Soft Furnishings
120123K     ,RS COMPONENTS LTD             ,2209634523,1,50.1,PURCHASE                                ,26/01/2023,441,Technical & Support Service,Furniture & Soft Furnishings
120123K     ,RS COMPONENTS LTD             ,2209634523,2,78.84,PURCHASE                                ,26/01/2023,,Technical & Support Service,Furniture & Soft Furnishings
120123K     ,RS COMPONENTS LTD             ,2209634523,3,31.06,PURCHASE                                ,26/01/2023,,Technical & Support Service,Furniture & Soft Furnishings
120123K     ,RS COMPONENTS LTD             ,2209634523,4,92.6,PURCHASE                                ,26/01/2023,,Technical & Support Service,Furniture & Soft Furnishings
120123K     ,RS COMPONENTS LTD             ,2209634523,5,93.4,PURCHASE                                ,26/01/2023,,Technical & Support Service,Furniture & Soft Furnishings
120123K     ,RS COMPONENTS LTD             ,2209634523,6,95,PURCHASE                                ,26/01/2023,,Technical & Support Service,Furniture & Soft Furnishings
180123P     ,RS COMPONENTS LTD             ,2209641165,1,23.1,HYGIENE                                 ,30/01/2023,339.27,Technical & Support Service,Cleaning & Janitorial
180123P     ,RS COMPONENTS LTD             ,2209641165,2,115.04,HYGIENE                                 ,30/01/2023,,Technical & Support Service,Cleaning & Janitorial
180123P     ,RS COMPONENTS LTD             ,2209641165,3,44.52,HYGIENE                                 ,30/01/2023,,Technical & Support Service,Cleaning & Janitorial
180123P     ,RS COMPONENTS LTD             ,2209641165,4,19.35,STATIONERY CONSUMABLES                  ,30/01/2023,,Technical & Support Service,Stationery
180123P     ,RS COMPONENTS LTD             ,2209641165,5,57.94,STATIONERY CONSUMABLES                  ,30/01/2023,,Technical & Support Service,Stationery
180123P     ,RS COMPONENTS LTD             ,2209641165,6,13.05,STATIONERY CONSUMABLES                  ,30/01/2023,,Technical & Support Service,Stationery
180123P     ,RS COMPONENTS LTD             ,2209641165,7,51.79,HYGIENE                                 ,30/01/2023,,Technical & Support Service,Cleaning & Janitorial
180123P     ,RS COMPONENTS LTD             ,2209641165,8,14.48,PURCHASE                                ,30/01/2023,,Technical & Support Service,Furniture & Soft Furnishings
210123P     ,OLM Systems Ltd               ,2220113,1,"6,396.66",SECURITY SERVICES                       ,26/01/2023,"6,396.66",Infrastructure Team (ICT),ICT
170123Y     ,Brooke and Associated Ltd.    ,22-390-380            ,1,"4,451.81",PROF FEES-MISCELLANEOUS                 ,23/01/2023,"4,451.81",Property Department,Consultancy
090123B     ,MARINE CONSULTANCY SERVICES   ,225540,1,"1,115.00",PROTECTIVE EQUIPT - PARTS               ,12/01/2023,"1,131.00",Technical & Support Service,Emergency Services
090123B     ,MARINE CONSULTANCY SERVICES   ,225540,2,16,PROTECTIVE EQUIPMENT                    ,12/01/2023,,Technical & Support Service,Fire & Rescue
110123P     ,MICHELL INSTRUMENTS LIMITED   ,23011000071,1,459,REPAIR & MAINTENANCE                    ,26/01/2023,459,Technical & Support Service,Furniture & Soft Furnishings
130123Y     ,FLAMESKILL LIMITED            ,2376651,1,690,PROTECTIVE EQUIPT - PARTS               ,19/01/2023,690,Technical & Support Service,Emergency Services
800186633,"Mitie FM Limited,             ",2.47E+13,1,"1,722.46",REACTIVE SOFT FM CONTRACT               ,09/01/2023,"4,678.29",Property Department,Facilities & Management Services
800186633,"Mitie FM Limited,             ",2.47E+13,2,530.64,REACTIVE SOFT FM CONTRACT               ,09/01/2023,,Property Department,Facilities & Management Services
800186633,"Mitie FM Limited,             ",2.47E+13,3,379.89,REACTIVE SOFT FM CONTRACT               ,09/01/2023,,Property Department,Facilities & Management Services
800186633,"Mitie FM Limited,             ",2.47E+13,4,"1,274.62",REACTIVE SOFT FM CONTRACT               ,09/01/2023,,Property Department,Facilities & Management Services
800186633,"Mitie FM Limited,             ",2.47E+13,5,162.18,REACTIVE SOFT FM CONTRACT               ,09/01/2023,,Property Department,Facilities & Management Services
800186633,"Mitie FM Limited,             ",2.47E+13,6,96.38,REACTIVE SOFT FM CONTRACT               ,09/01/2023,,Property Department,Facilities & Management Services
800186633,"Mitie FM Limited,             ",2.47E+13,7,421.67,REACTIVE SOFT FM CONTRACT               ,09/01/2023,,Property Department,Facilities & Management Services
800186633,"Mitie FM Limited,             ",2.47E+13,8,90.45,REACTIVE SOFT FM CONTRACT               ,09/01/2023,,Property Department,Facilities & Management Services
800186847,"Mitie FM Limited,             ",2.47E+13,1,861.06,REACTIVE SOFT FM CONTRACT               ,09/01/2023,"6,871.73",Property Department,Facilities & Management Services
800186847,"Mitie FM Limited,             ",2.47E+13,2,"2,915.94",REACTIVE SOFT FM CONTRACT               ,09/01/2023,,Property Department,Facilities & Management Services
800186847,"Mitie FM Limited,             ",2.47E+13,3,647.5,REACTIVE SOFT FM CONTRACT               ,09/01/2023,,Property Department,Facilities & Management Services
800186847,"Mitie FM Limited,             ",2.47E+13,4,162.18,REACTIVE SOFT FM CONTRACT               ,09/01/2023,,Property Department,Facilities & Management Services
800186847,"Mitie FM Limited,             ",2.47E+13,5,252.5,REACTIVE SOFT FM CONTRACT               ,09/01/2023,,Property Department,Facilities & Management Services
800186847,"Mitie FM Limited,             ",2.47E+13,6,"2,032.55",REACTIVE SOFT FM CONTRACT               ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,1,"3,010.59",PLANNED SOFT FM CONTRACT                ,09/01/2023,"223,163.25",Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,2,"1,840.01",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,3,"1,580.02",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,4,"1,165.30",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,5,"1,608.66",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,6,"1,402.54",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,7,"1,102.20",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,8,"1,162.84",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,9,"1,143.77",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,10,845.04,PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,11,"1,643.49",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,12,"2,065.33",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,13,"1,635.52",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,14,"1,238.36",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,15,590.24,PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,16,"1,516.50",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,17,"6,086.87",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,18,156.09,PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,19,"1,331.96",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,20,"2,134.79",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,21,"1,048.22",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,22,"1,481.12",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,23,"1,637.89",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,24,"1,685.41",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,25,983.16,PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,26,"1,994.66",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,27,"1,142.62",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,28,723.25,PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,29,"1,089.95",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,30,"1,420.48",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,31,"1,287.77",PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
800186866,"Mitie FM Limited,             ",2.47E+13,32,765.51,PLANNED SOFT FM CONTRACT                ,09/01/2023,,Property Department,Facilities & Management Services
